result,sampleDotCode,sampleTime,resultName,deviceName,unitName
55.9,ST010217,2026-03-19 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.7,ST010217,2026-03-19 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.6,ST010217,2026-03-19 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-03-19 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2026-03-23 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
87.0,ST010217,2026-03-23 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.1,ST010217,2026-03-23 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.6,ST010217,2026-03-23 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.7,ST010217,2026-03-23 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.7,ST010217,2026-03-23 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.7,ST010217,2026-03-23 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-03-23 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
0.0,ST010217,2026-03-26 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.1,ST010217,2026-03-26 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
58.2,ST010217,2026-03-26 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.7,ST010217,2026-03-26 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
2.4,ST010217,2026-03-26 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
99.6,ST010217,2026-03-26 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
63,ST010217,2026-03-26 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
0.06,ST010217,2026-03-26 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-03-27 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
0.0,ST010217,2026-03-27 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.5,ST010217,2026-03-27 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
53.0,ST010217,2026-03-27 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.4,ST010217,2026-03-27 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.3,ST010217,2026-03-27 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.0,ST010217,2026-03-30 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
24.1,ST010217,2026-03-30 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
56.8,ST010217,2026-03-30 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.1,ST010217,2026-03-30 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.4,ST010217,2026-03-30 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.06,ST010217,2026-03-30 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2026-03-30 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
90.6,ST010217,2026-03-30 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
61,ST010217,2026-04-02 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
97.7,ST010217,2026-04-02 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-04-02 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.7,ST010217,2026-04-02 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.6,ST010217,2026-04-02 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.6,ST010217,2026-04-02 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.5,ST010217,2026-04-02 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-04-02 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
59,ST010217,2026-04-06 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
95.8,ST010217,2026-04-06 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-04-06 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
22.6,ST010217,2026-04-06 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.8,ST010217,2026-04-06 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
21.6,ST010217,2026-04-06 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.3,ST010217,2026-04-06 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-04-06 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
59,ST010217,2026-04-09 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
92.6,ST010217,2026-04-09 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-04-09 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
26.3,ST010217,2026-04-09 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.7,ST010217,2026-04-09 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
18.0,ST010217,2026-04-09 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
4.2,ST010217,2026-04-09 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-04-09 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
61,ST010217,2026-04-13 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
90.2,ST010217,2026-04-13 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-04-13 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
25.8,ST010217,2026-04-13 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
60.3,ST010217,2026-04-13 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
13.9,ST010217,2026-04-13 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
4.5,ST010217,2026-04-13 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-04-13 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
60,ST010217,2026-04-16 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
91.9,ST010217,2026-04-16 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-04-16 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
27.2,ST010217,2026-04-16 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.6,ST010217,2026-04-16 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
17.2,ST010217,2026-04-16 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.7,ST010217,2026-04-16 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-04-16 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
62,ST010217,2026-04-20 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
92.0,ST010217,2026-04-20 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.3,ST010217,2026-04-20 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.8,ST010217,2026-04-20 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
55.4,ST010217,2026-04-20 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
20.8,ST010217,2026-04-20 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
4.2,ST010217,2026-04-20 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.08,ST010217,2026-04-20 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
63,ST010217,2026-04-23 08:00:00,裂化活性指数,延炼100万吨/年催化裂化装置,
89.4,ST010217,2026-04-23 08:00:00,催化剂表面积(SBET),延炼100万吨/年催化裂化装置,<p>m<sup>2</sup>/g</p>
0.0,ST010217,2026-04-23 08:00:00,∅（0～5μm）,延炼100万吨/年催化裂化装置,体积分数 %
23.4,ST010217,2026-04-23 08:00:00,∅（≤45.8μm）,延炼100万吨/年催化裂化装置,体积分数 %
57.3,ST010217,2026-04-23 08:00:00,∅（45.8～110μm）,延炼100万吨/年催化裂化装置,体积分数 %
19.4,ST010217,2026-04-23 08:00:00,∅（＞110μm）,延炼100万吨/年催化裂化装置,体积分数 %
3.2,ST010217,2026-04-23 08:00:00,∅（0～20μm）,延炼100万吨/年催化裂化装置,体积分数 %
0.07,ST010217,2026-04-23 08:00:00,含碳量,延炼100万吨/年催化裂化装置,质量分数 %
